Customer_ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
CUST_00493,307,1,318.0,2,1,2,212,Regular
CUST_00494,142,1,46.29,3,1,1,311,Regular
CUST_00495,344,1,82.32,1,1,1,111,At Risk
CUST_00496,84,1,1468.56,4,1,4,414,Regular
CUST_00497,276,1,4296.64,2,1,4,214,Regular
CUST_00498,347,1,669.82,1,1,3,113,At Risk
CUST_00499,100,1,524.52,4,1,3,413,Regular
CUST_00500,127,1,96.34,3,1,1,311,Regular
CUST_00501,15,1,3626.65,4,1,4,414,Regular
CUST_00502,316,1,846.24,2,1,3,213,Regular
CUST_00503,193,1,1451.32,3,1,4,314,Regular
CUST_00504,201,1,43.88,3,1,1,311,Regular
CUST_00505,323,1,266.0,2,1,2,212,Regular
CUST_00506,18,1,1258.16,4,1,4,414,Regular
CUST_00507,425,1,2519.4,1,1,4,114,At Risk
CUST_00508,404,1,40.43,1,1,1,111,At Risk
CUST_00509,127,1,490.05,3,1,3,313,Regular
CUST_00510,235,1,717.75,2,1,3,213,Regular
CUST_00511,27,1,337.35,4,1,2,412,Regular
CUST_00512,310,1,122.1,2,1,1,211,Regular
CUST_00513,429,1,115.87,1,1,1,111,At Risk
CUST_00514,450,1,4485.1,1,1,4,114,At Risk
CUST_00515,281,1,1528.48,2,1,4,214,Regular
CUST_00516,57,1,731.0,4,1,3,413,Regular
CUST_00517,385,1,187.45000000000002,1,1,2,112,At Risk
CUST_00518,125,1,114.26,3,1,1,311,Regular
CUST_00519,317,1,288.48,2,1,2,212,Regular
CUST_00520,369,1,43.96,1,1,1,111,At Risk
CUST_00521,72,1,3800.9,4,1,4,414,Regular
CUST_00522,225,1,50.68,2,1,1,211,Regular
CUST_00523,169,1,961.33,3,1,3,313,Regular
CUST_00524,90,1,77.75,4,1,1,411,Regular
CUST_00525,233,1,20211.81,2,1,4,214,Regular
CUST_00526,164,1,18.3,3,1,1,311,Regular
CUST_00527,447,1,746.9,1,1,3,113,At Risk
CUST_00528,394,1,2244.24,1,1,4,114,At Risk
CUST_00529,413,1,116.84,1,1,1,111,At Risk
CUST_00530,98,1,55.84,4,1,1,411,Regular
CUST_00531,375,1,108.28,1,1,1,111,At Risk
CUST_00532,172,1,844.14,3,1,3,313,Regular
CUST_00533,433,1,47.57000000000001,1,1,1,111,At Risk
CUST_00534,24,1,45.84,4,1,1,411,Regular
CUST_00535,262,1,339.98,2,1,3,213,Regular
CUST_00536,153,1,1413.16,3,1,4,314,Regular
CUST_00537,169,1,602.61,3,1,3,313,Regular
CUST_00538,376,1,712.9,1,1,3,113,At Risk
CUST_00539,231,1,287.13,2,1,2,212,Regular
CUST_00540,386,1,1492.3200000000002,1,1,4,114,At Risk
CUST_00541,430,1,609.04,1,1,3,113,At Risk
CUST_00542,294,1,284.01,2,1,2,212,Regular
CUST_00543,265,1,602.76,2,1,3,213,Regular
CUST_00544,44,1,6777.93,4,1,4,414,Regular
CUST_00545,11,1,2297.96,4,1,4,414,Regular
CUST_00546,431,1,169.49,1,1,2,112,At Risk
CUST_00547,268,1,100.68,2,1,1,211,Regular
CUST_00548,344,1,68.3,1,1,1,111,At Risk
CUST_00549,102,1,199.54,4,1,2,412,Regular
CUST_00550,324,1,22.56,2,1,1,211,Regular
CUST_00551,110,1,5733.93,4,1,4,414,Regular
CUST_00552,399,1,10870.2,1,1,4,114,At Risk
CUST_00553,270,1,979.5,2,1,3,213,Regular
CUST_00554,52,1,292.22,4,1,2,412,Regular
CUST_00555,165,1,3167.16,3,1,4,314,Regular
CUST_00556,4,1,975.42,4,1,3,413,Regular
CUST_00557,243,1,259.04,2,1,2,212,Regular
CUST_00558,134,1,492.24,3,1,3,313,Regular
CUST_00559,68,1,598.76,4,1,3,413,Regular
CUST_00560,372,1,120.51,1,1,1,111,At Risk
CUST_00561,330,1,607.09,2,1,3,213,Regular
CUST_00562,9,1,2564.4900000000002,4,1,4,414,Regular
CUST_00563,368,1,1407.18,1,1,4,114,At Risk
CUST_00564,42,1,90.82,4,1,1,411,Regular
CUST_00565,36,1,69.42,4,1,1,411,Regular
CUST_00566,361,1,4364.74,1,1,4,114,At Risk
CUST_00567,240,1,227.16,2,1,2,212,Regular
CUST_00568,439,1,6334.710000000001,1,1,4,114,At Risk
CUST_00569,360,1,646.84,1,1,3,113,At Risk
CUST_00570,74,1,36.79,4,1,1,411,Regular
CUST_00571,281,1,58.58,2,1,1,211,Regular
CUST_00572,51,1,224.5,4,1,2,412,Regular
CUST_00573,241,1,2581.0,2,1,4,214,Regular
CUST_00574,41,1,1044.0,4,1,4,414,Regular
CUST_00575,109,1,691.64,4,1,3,413,Regular
CUST_00576,9,1,260.91,4,1,2,412,Regular
CUST_00577,75,1,154.92,4,1,2,412,Regular
CUST_00578,36,1,124.84,4,1,2,412,Regular
CUST_00579,324,1,267.15,2,1,2,212,Regular
CUST_00580,315,1,4713.66,2,1,4,214,Regular
CUST_00581,370,1,3528.37,1,1,4,114,At Risk
CUST_00582,48,1,107.96000000000001,4,1,1,411,Regular
CUST_00583,92,1,962.37,4,1,3,413,Regular
CUST_00584,396,1,85.3,1,1,1,111,At Risk
CUST_00585,256,1,540.56,2,1,3,213,Regular
CUST_00586,5,1,1597.0,4,1,4,414,Regular
CUST_00587,432,1,923.93,1,1,3,113,At Risk
CUST_00588,12,1,301.86,4,1,2,412,Regular
CUST_00589,211,1,9046.59,3,1,4,314,Regular
CUST_00590,338,1,680.3499999999999,1,1,3,113,At Risk
CUST_00591,349,1,915.15,1,1,3,113,At Risk
CUST_00592,33,1,146.92,4,1,2,412,Regular
CUST_00593,216,1,212.57,3,1,2,312,Regular
CUST_00594,272,1,354.06,2,1,3,213,Regular
CUST_00595,295,1,269.47,2,1,2,212,Regular
CUST_00596,31,1,272.1,4,1,2,412,Regular
CUST_00597,44,1,147.49,4,1,2,412,Regular
CUST_00598,5,1,881.44,4,1,3,413,Regular
CUST_00599,335,1,1777.59,1,1,4,114,At Risk
CUST_00600,337,1,139.36,1,1,2,112,At Risk
CUST_00601,439,1,952.19,1,1,3,113,At Risk
CUST_00602,114,1,12592.15,3,1,4,314,Regular
CUST_00603,353,1,301.0,1,1,2,112,At Risk
CUST_00604,247,1,648.31,2,1,3,213,Regular
CUST_00605,283,1,416.76,2,1,3,213,Regular
CUST_00606,309,1,768.42,2,1,3,213,Regular
CUST_00607,9,1,197.56,4,1,2,412,Regular
CUST_00608,416,1,1119.96,1,1,4,114,At Risk
CUST_00609,56,1,1760.08,4,1,4,414,Regular
CUST_00610,309,1,99.44,2,1,1,211,Regular
CUST_00611,272,1,150.49,2,1,2,212,Regular
CUST_00612,123,1,96.64,3,1,1,311,Regular
CUST_00613,191,1,469.7,3,1,3,313,Regular
CUST_00614,247,1,193.69,2,1,2,212,Regular
CUST_00615,104,1,364.34,4,1,3,413,Regular
CUST_00616,20,1,1621.2,4,1,4,414,Regular
CUST_00617,177,1,2109.7,3,1,4,314,Regular
CUST_00618,282,1,1299.75,2,1,4,214,Regular
CUST_00619,437,1,1239.23,1,1,4,114,At Risk
CUST_00620,392,1,631.0,1,1,3,113,At Risk
CUST_00621,2,1,992.46,4,1,4,414,Regular
CUST_00622,318,1,863.05,2,1,3,213,Regular
CUST_00623,360,1,351.37,1,1,3,113,At Risk
CUST_00624,154,1,84.03999999999999,3,1,1,311,Regular
CUST_00625,316,1,100.18,2,1,1,211,Regular
CUST_00626,432,1,46.779999999999994,1,1,1,111,At Risk
CUST_00627,396,1,145.42000000000002,1,1,2,112,At Risk
CUST_00628,146,1,1833.55,3,1,4,314,Regular
CUST_00629,229,1,999.24,2,1,4,214,Regular
CUST_00630,275,1,93.68,2,1,1,211,Regular
CUST_00631,78,1,458.17999999999995,4,1,3,413,Regular
CUST_00632,49,1,297.61,4,1,2,412,Regular
CUST_00633,291,1,266.6,2,1,2,212,Regular
CUST_00634,228,1,87.38000000000001,2,1,1,211,Regular
CUST_00635,141,1,1116.22,3,1,4,314,Regular
CUST_00636,190,1,49.43,3,1,1,311,Regular
CUST_00637,392,1,506.32,1,1,3,113,At Risk
CUST_00638,254,1,27.7,2,1,1,211,Regular
CUST_00639,156,1,656.45,3,1,3,313,Regular
CUST_00640,354,1,1066.0400000000002,1,1,4,114,At Risk
CUST_00641,321,1,569.2,2,1,3,213,Regular
CUST_00642,429,1,16214.2,1,1,4,114,At Risk
CUST_00643,89,1,1209.12,4,1,4,414,Regular
CUST_00644,228,1,599.44,2,1,3,213,Regular
CUST_00645,451,1,574.78,1,1,3,113,At Risk
CUST_00646,185,1,1622.12,3,1,4,314,Regular
CUST_00647,39,1,562.2,4,1,3,413,Regular
CUST_00648,176,1,240.48,3,1,2,312,Regular
CUST_00649,100,1,826.23,4,1,3,413,Regular
CUST_00650,83,1,374.74,4,1,3,413,Regular
CUST_00651,72,1,531.79,4,1,3,413,Regular
CUST_00652,74,1,423.08,4,1,3,413,Regular
CUST_00653,108,1,920.19,4,1,3,413,Regular
CUST_00654,351,1,762.12,1,1,3,113,At Risk
CUST_00655,265,1,412.0,2,1,3,213,Regular
CUST_00656,231,1,28.6,2,1,1,211,Regular
CUST_00657,416,1,4740.200000000001,1,1,4,114,At Risk
CUST_00658,111,1,107.92,4,1,1,411,Regular
CUST_00659,282,1,148.56,2,1,2,212,Regular
CUST_00660,132,1,114.0,3,1,1,311,Regular
CUST_00661,291,1,697.96,2,1,3,213,Regular
CUST_00662,112,1,1043.68,4,1,4,414,Regular
CUST_00663,17,1,300.82,4,1,2,412,Regular
CUST_00664,388,1,369.47,1,1,3,113,At Risk
CUST_00665,83,1,212.76,4,1,2,412,Regular
CUST_00666,298,1,375.36,2,1,3,213,Regular
CUST_00667,192,1,87.59,3,1,1,311,Regular
CUST_00668,293,1,226.36,2,1,2,212,Regular
CUST_00669,110,1,265.34,4,1,2,412,Regular
CUST_00670,242,1,126.72,2,1,2,212,Regular
CUST_00671,284,1,1293.15,2,1,4,214,Regular
CUST_00672,245,1,142.39,2,1,2,212,Regular
CUST_00673,95,1,1235.45,4,1,4,414,Regular
CUST_00674,300,1,2916.24,2,1,4,214,Regular
CUST_00675,168,1,2439.48,3,1,4,314,Regular
CUST_00676,386,1,1702.9499999999998,1,1,4,114,At Risk
CUST_00677,353,1,4674.4,1,1,4,114,At Risk
CUST_00678,236,1,362.94,2,1,3,213,Regular
CUST_00679,111,1,216.03,4,1,2,412,Regular
CUST_00680,257,1,371.48,2,1,3,213,Regular
CUST_00681,105,1,286.04999999999995,4,1,2,412,Regular
CUST_00682,68,1,208.35,4,1,2,412,Regular
CUST_00683,362,1,728.98,1,1,3,113,At Risk
CUST_00684,136,1,152.36,3,1,2,312,Regular
CUST_00685,160,1,524.8,3,1,3,313,Regular
CUST_00686,297,1,145.58,2,1,2,212,Regular
CUST_00687,244,1,54.07,2,1,1,211,Regular
CUST_00688,171,1,230.67,3,1,2,312,Regular
CUST_00689,25,1,409.8399999999999,4,1,3,413,Regular
CUST_00690,451,1,3778.05,1,1,4,114,At Risk
CUST_00691,296,1,584.55,2,1,3,213,Regular
CUST_00692,305,1,382.50999999999993,2,1,3,213,Regular
CUST_00693,344,1,914.24,1,1,3,113,At Risk
CUST_00694,231,1,161.82,2,1,2,212,Regular
CUST_00695,49,1,94.57,4,1,1,411,Regular
CUST_00696,155,1,178.05,3,1,2,312,Regular
CUST_00697,141,1,1499.61,3,1,4,314,Regular
CUST_00698,116,1,197.10000000000002,3,1,2,312,Regular
CUST_00699,287,1,223.0,2,1,2,212,Regular
CUST_00700,213,1,27.62,3,1,1,311,Regular
CUST_00701,225,1,1881.12,2,1,4,214,Regular
CUST_00702,225,1,6832.65,2,1,4,214,Regular
CUST_00703,106,1,354.73,4,1,3,413,Regular
CUST_00704,342,1,733.14,1,1,3,113,At Risk
CUST_00705,190,1,164.05999999999997,3,1,2,312,Regular
CUST_00706,209,1,90.99,3,1,1,311,Regular
CUST_00707,45,1,246.8,4,1,2,412,Regular
CUST_00708,44,1,12621.72,4,1,4,414,Regular
CUST_00709,75,1,523.96,4,1,3,413,Regular
CUST_00710,365,1,1052.64,1,1,4,114,At Risk
CUST_00711,114,1,67.76,3,1,1,311,Regular
CUST_00712,408,1,665.62,1,1,3,113,At Risk
CUST_00713,306,1,225.05,2,1,2,212,Regular
CUST_00714,188,1,300.8,3,1,2,312,Regular
CUST_00715,112,1,301.06,4,1,2,412,Regular
CUST_00716,127,1,1823.45,3,1,4,314,Regular
CUST_00717,134,1,33.559999999999995,3,1,1,311,Regular
CUST_00718,280,1,617.72,2,1,3,213,Regular
CUST_00719,404,1,68.42,1,1,1,111,At Risk
CUST_00720,32,1,508.36,4,1,3,413,Regular
CUST_00721,67,1,1421.3,4,1,4,414,Regular
CUST_00722,331,1,69.2,2,1,1,211,Regular
CUST_00723,107,1,1216.44,4,1,4,414,Regular
CUST_00724,293,1,198.74,2,1,2,212,Regular
CUST_00725,336,1,187.52,1,1,2,112,At Risk
CUST_00726,39,1,463.47,4,1,3,413,Regular
CUST_00727,350,1,351.63,1,1,3,113,At Risk
CUST_00728,376,1,110.14,1,1,1,111,At Risk
CUST_00729,439,1,164.14,1,1,2,112,At Risk
CUST_00730,428,1,4646.05,1,1,4,114,At Risk
CUST_00731,326,1,1131.36,2,1,4,214,Regular
CUST_00732,208,1,1975.72,3,1,4,314,Regular
CUST_00733,139,1,3521.58,3,1,4,314,Regular
CUST_00734,16,1,3970.7,4,1,4,414,Regular
CUST_00735,58,1,117.44,4,1,1,411,Regular
CUST_00736,414,1,6935.92,1,1,4,114,At Risk
CUST_00737,218,1,192.17999999999998,3,1,2,312,Regular
CUST_00738,239,1,803.0,2,1,3,213,Regular
CUST_00739,129,1,3579.67,3,1,4,314,Regular
CUST_00740,157,1,1088.76,3,1,4,314,Regular
CUST_00741,352,1,86.08,1,1,1,111,At Risk
CUST_00742,84,1,402.0,4,1,3,413,Regular
CUST_00743,95,1,1144.8999999999999,4,1,4,414,Regular
CUST_00744,255,1,665.32,2,1,3,213,Regular
CUST_00745,198,1,262.15,3,1,2,312,Regular
CUST_00746,247,1,175.92,2,1,2,212,Regular
CUST_00747,327,1,177.04,2,1,2,212,Regular
CUST_00748,376,1,185.72,1,1,2,112,At Risk
CUST_00749,116,1,47.2,3,1,1,311,Regular
CUST_00750,99,1,431.8,4,1,3,413,Regular
CUST_00751,449,1,20.990000000000002,1,1,1,111,At Risk
CUST_00752,67,1,124.96000000000001,4,1,2,412,Regular
CUST_00753,11,1,826.98,4,1,3,413,Regular
CUST_00754,57,1,986.1,4,1,4,414,Regular
CUST_00755,397,1,392.3,1,1,3,113,At Risk
CUST_00756,53,1,193.01,4,1,2,412,Regular
CUST_00757,234,1,1023.65,2,1,4,214,Regular
CUST_00758,339,1,15415.64,1,1,4,114,At Risk
CUST_00759,361,1,600.0799999999999,1,1,3,113,At Risk
CUST_00760,40,1,2392.44,4,1,4,414,Regular
CUST_00761,95,1,289.01,4,1,2,412,Regular
CUST_00762,186,1,518.32,3,1,3,313,Regular
CUST_00763,214,1,753.1999999999999,3,1,3,313,Regular
CUST_00764,426,1,657.09,1,1,3,113,At Risk
CUST_00765,166,1,3925.11,3,1,4,314,Regular
CUST_00766,324,1,207.38,2,1,2,212,Regular
CUST_00767,17,1,86.56,4,1,1,411,Regular
CUST_00768,389,1,1097.89,1,1,4,114,At Risk
CUST_00769,218,1,56.59,3,1,1,311,Regular
CUST_00770,383,1,192.74,1,1,2,112,At Risk
CUST_00771,41,1,273.29999999999995,4,1,2,412,Regular
CUST_00772,214,1,96.44,3,1,1,311,Regular
CUST_00773,110,1,994.7,4,1,4,414,Regular
CUST_00774,180,1,526.11,3,1,3,313,Regular
CUST_00775,165,1,115.03,3,1,1,311,Regular
CUST_00776,147,1,3919.16,3,1,4,314,Regular
CUST_00777,289,1,200.27999999999997,2,1,2,212,Regular
CUST_00778,65,1,190.02999999999997,4,1,2,412,Regular
CUST_00779,225,1,63.48,2,1,1,211,Regular
CUST_00780,138,1,133.04,3,1,2,312,Regular
CUST_00781,34,1,59.07,4,1,1,411,Regular
CUST_00782,83,1,88.06,4,1,1,411,Regular
CUST_00783,193,1,2625.12,3,1,4,314,Regular
CUST_00784,233,1,2571.42,2,1,4,214,Regular
CUST_00785,26,1,196.45,4,1,2,412,Regular
CUST_00786,171,1,469.16999999999996,3,1,3,313,Regular
CUST_00787,223,1,84.13,3,1,1,311,Regular
CUST_00788,370,1,1614.94,1,1,4,114,At Risk
CUST_00789,71,1,1165.37,4,1,4,414,Regular
CUST_00790,10,1,807.24,4,1,3,413,Regular
CUST_00791,208,1,1000.0900000000001,3,1,4,314,Regular
CUST_00792,221,1,272.94,3,1,2,312,Regular
CUST_00793,319,1,57.68,2,1,1,211,Regular
CUST_00794,67,1,51.91,4,1,1,411,Regular
CUST_00795,325,1,2293.95,2,1,4,214,Regular
CUST_00796,21,1,85.33,4,1,1,411,Regular
CUST_00797,125,1,137.06,3,1,2,312,Regular
CUST_00798,310,1,3719.21,2,1,4,214,Regular
CUST_00799,59,1,194.34,4,1,2,412,Regular
CUST_00800,53,1,964.32,4,1,3,413,Regular
CUST_00801,185,1,138.44,3,1,2,312,Regular
CUST_00802,203,1,43.43,3,1,1,311,Regular
CUST_00803,131,1,36.29,3,1,1,311,Regular
CUST_00804,329,1,2392.64,2,1,4,214,Regular
CUST_00805,311,1,63.68,2,1,1,211,Regular
CUST_00806,226,1,928.5,2,1,3,213,Regular
CUST_00807,412,1,808.64,1,1,3,113,At Risk
CUST_00808,86,1,173.99,4,1,2,412,Regular
CUST_00809,305,1,178.83,2,1,2,212,Regular
CUST_00810,331,1,1055.82,2,1,4,214,Regular
CUST_00811,312,1,904.98,2,1,3,213,Regular
CUST_00812,280,1,362.46,2,1,3,213,Regular
CUST_00813,288,1,580.26,2,1,3,213,Regular
CUST_00814,175,1,2021.8500000000001,3,1,4,314,Regular
CUST_00815,410,1,194.99,1,1,2,112,At Risk
CUST_00816,381,1,23.34,1,1,1,111,At Risk
CUST_00817,374,1,152.28,1,1,2,112,At Risk
CUST_00818,333,1,4060.65,1,1,4,114,At Risk
CUST_00819,255,1,1270.43,2,1,4,214,Regular
CUST_00820,96,1,153.78,4,1,2,412,Regular
CUST_00821,373,1,190.72,1,1,2,112,At Risk
CUST_00822,90,1,434.45,4,1,3,413,Regular
CUST_00823,342,1,152.03,1,1,2,112,At Risk
CUST_00824,419,1,49.54,1,1,1,111,At Risk
CUST_00825,239,1,3513.44,2,1,4,214,Regular
CUST_00826,243,1,1217.93,2,1,4,214,Regular
CUST_00827,282,1,121.83,2,1,1,211,Regular
CUST_00828,174,1,37.21,3,1,1,311,Regular
CUST_00829,213,1,36.92,3,1,1,311,Regular
CUST_00830,239,1,464.6,2,1,3,213,Regular
CUST_00831,420,1,1114.12,1,1,4,114,At Risk
CUST_00832,346,1,1400.66,1,1,4,114,At Risk
CUST_00833,25,1,320.76,4,1,2,412,Regular
CUST_00834,236,1,2481.9900000000002,2,1,4,214,Regular
CUST_00835,252,1,711.0500000000001,2,1,3,213,Regular
CUST_00836,57,1,288.76,4,1,2,412,Regular
CUST_00837,152,1,294.58,3,1,2,312,Regular
CUST_00838,95,1,55.38,4,1,1,411,Regular
CUST_00839,441,1,211.09999999999997,1,1,2,112,At Risk
CUST_00840,13,1,103.78,4,1,1,411,Regular
CUST_00841,1,1,279.16,4,1,2,412,Regular
CUST_00842,60,1,1345.56,4,1,4,414,Regular
CUST_00843,157,1,51.92,3,1,1,311,Regular
CUST_00844,257,1,46.800000000000004,2,1,1,211,Regular
CUST_00845,207,1,53.77,3,1,1,311,Regular
CUST_00846,448,1,2750.2,1,1,4,114,At Risk
CUST_00847,271,1,2652.26,2,1,4,214,Regular
CUST_00848,299,1,195.28,2,1,2,212,Regular
CUST_00849,66,1,96.30000000000001,4,1,1,411,Regular
CUST_00850,252,1,136.84,2,1,2,212,Regular
CUST_00851,15,1,46.82,4,1,1,411,Regular
CUST_00852,24,1,60.64,4,1,1,411,Regular
CUST_00853,237,1,184.47,2,1,2,212,Regular
CUST_00854,176,1,51.92,3,1,1,311,Regular
CUST_00855,69,1,5338.88,4,1,4,414,Regular
CUST_00856,75,1,141.06,4,1,2,412,Regular
CUST_00857,172,1,36.78,3,1,1,311,Regular
CUST_00858,42,1,3998.54,4,1,4,414,Regular
CUST_00859,143,1,738.85,3,1,3,313,Regular
CUST_00860,339,1,620.04,1,1,3,113,At Risk
CUST_00861,202,1,668.58,3,1,3,313,Regular
CUST_00862,339,1,363.5,1,1,3,113,At Risk
CUST_00863,312,1,166.56,2,1,2,212,Regular
CUST_00864,228,1,329.46999999999997,2,1,2,212,Regular
CUST_00865,203,1,3299.51,3,1,4,314,Regular
CUST_00866,437,1,74.72,1,1,1,111,At Risk
CUST_00867,252,1,678.46,2,1,3,213,Regular
CUST_00868,279,1,542.96,2,1,3,213,Regular
CUST_00869,109,1,726.3,4,1,3,413,Regular
CUST_00870,104,1,3539.43,4,1,4,414,Regular
CUST_00871,43,1,448.51,4,1,3,413,Regular
CUST_00872,244,1,333.41,2,1,2,212,Regular
CUST_00873,81,1,1503.54,4,1,4,414,Regular
CUST_00874,367,1,1916.92,1,1,4,114,At Risk
CUST_00875,21,1,319.55,4,1,2,412,Regular
CUST_00876,212,1,114.7,3,1,1,311,Regular
CUST_00877,386,1,147.94,1,1,2,112,At Risk
CUST_00878,133,1,1348.8,3,1,4,314,Regular
CUST_00879,178,1,154.68,3,1,2,312,Regular
CUST_00880,438,1,301.9,1,1,2,112,At Risk
CUST_00881,250,1,175.53,2,1,2,212,Regular
CUST_00882,148,1,452.43,3,1,3,313,Regular
CUST_00883,163,1,695.39,3,1,3,313,Regular
CUST_00884,112,1,77.88,4,1,1,411,Regular
CUST_00885,438,1,666.91,1,1,3,113,At Risk
CUST_00886,409,1,378.4,1,1,3,113,At Risk
CUST_00887,122,1,3574.3,3,1,4,314,Regular
CUST_00888,232,1,6347.18,2,1,4,214,Regular
CUST_00889,382,1,159.38,1,1,2,112,At Risk
CUST_00890,8,1,1367.56,4,1,4,414,Regular
CUST_00891,215,1,146.94,3,1,2,312,Regular
CUST_00892,358,1,1528.16,1,1,4,114,At Risk
CUST_00893,426,1,203.68,1,1,2,112,At Risk
CUST_00894,318,1,220.66,2,1,2,212,Regular
CUST_00895,257,1,1248.86,2,1,4,214,Regular
CUST_00896,284,1,2711.08,2,1,4,214,Regular
CUST_00897,343,1,359.98,1,1,3,113,At Risk
CUST_00898,219,1,53.550000000000004,3,1,1,311,Regular
CUST_00899,284,1,661.76,2,1,3,213,Regular
CUST_00900,279,1,130.11,2,1,2,212,Regular
CUST_00901,62,1,60.36,4,1,1,411,Regular
CUST_00902,1,1,315.48,4,1,2,412,Regular
CUST_00903,257,1,809.2,2,1,3,213,Regular
CUST_00904,309,1,246.75,2,1,2,212,Regular
CUST_00905,66,1,4132.45,4,1,4,414,Regular
CUST_00906,26,1,14978.5,4,1,4,414,Regular
CUST_00907,236,1,541.25,2,1,3,213,Regular
CUST_00908,322,1,959.12,2,1,3,213,Regular
CUST_00909,24,1,275.94,4,1,2,412,Regular
CUST_00910,410,1,1842.36,1,1,4,114,At Risk
CUST_00911,211,1,1041.3400000000001,3,1,4,314,Regular
CUST_00912,442,1,252.81,1,1,2,112,At Risk
CUST_00913,68,1,51.37,4,1,1,411,Regular
CUST_00914,175,1,204.53,3,1,2,312,Regular
CUST_00915,425,1,280.83,1,1,2,112,At Risk
CUST_00916,272,1,608.25,2,1,3,213,Regular
CUST_00917,337,1,27.31,1,1,1,111,At Risk
CUST_00918,119,1,257.75,3,1,2,312,Regular
CUST_00919,416,1,114.00999999999999,1,1,1,111,At Risk
CUST_00920,52,1,195.66,4,1,2,412,Regular
CUST_00921,118,1,1347.8999999999999,3,1,4,314,Regular
CUST_00922,431,1,530.88,1,1,3,113,At Risk
CUST_00923,65,1,111.94,4,1,1,411,Regular
CUST_00924,436,1,254.52,1,1,2,112,At Risk
CUST_00925,325,1,252.36,2,1,2,212,Regular
CUST_00926,349,1,276.82,1,1,2,112,At Risk
CUST_00927,22,1,764.7900000000001,4,1,3,413,Regular
CUST_00928,441,1,41.11,1,1,1,111,At Risk
CUST_00929,133,1,3280.9500000000003,3,1,4,314,Regular
CUST_00930,373,1,863.87,1,1,3,113,At Risk
CUST_00931,329,1,800.8199999999999,2,1,3,213,Regular
CUST_00932,387,1,3016.33,1,1,4,114,At Risk
CUST_00933,209,1,1858.33,3,1,4,314,Regular
CUST_00934,109,1,550.55,4,1,3,413,Regular
CUST_00935,393,1,1123.34,1,1,4,114,At Risk
CUST_00936,163,1,159.45,3,1,2,312,Regular
CUST_00937,340,1,342.42,1,1,3,113,At Risk
CUST_00938,213,1,727.5,3,1,3,313,Regular
CUST_00939,93,1,33.26,4,1,1,411,Regular
CUST_00940,320,1,235.17,2,1,2,212,Regular
CUST_00941,59,1,2215.08,4,1,4,414,Regular
CUST_00942,263,1,76.04,2,1,1,211,Regular
CUST_00943,366,1,10287.25,1,1,4,114,At Risk
CUST_00944,141,1,788.7,3,1,3,313,Regular
CUST_00945,141,1,3332.45,3,1,4,314,Regular
CUST_00946,69,1,146.06,4,1,2,412,Regular
CUST_00947,84,1,840.56,4,1,3,413,Regular
CUST_00948,393,1,69.2,1,1,1,111,At Risk
CUST_00949,53,1,1043.27,4,1,4,414,Regular
CUST_00950,32,1,1157.6000000000001,4,1,4,414,Regular
CUST_00951,368,1,36.81,1,1,1,111,At Risk
CUST_00952,292,1,71.67,2,1,1,211,Regular
CUST_00953,396,1,187.73,1,1,2,112,At Risk
CUST_00954,155,1,114.84,3,1,1,311,Regular
CUST_00955,438,1,33.9,1,1,1,111,At Risk
CUST_00956,292,1,720.91,2,1,3,213,Regular
CUST_00957,157,1,487.57,3,1,3,313,Regular
CUST_00958,105,1,9387.220000000001,4,1,4,414,Regular
CUST_00959,259,1,6033.9,2,1,4,214,Regular
CUST_00960,248,1,5920.38,2,1,4,214,Regular
CUST_00961,85,1,3081.1499999999996,4,1,4,414,Regular
CUST_00962,350,1,85.69,1,1,1,111,At Risk
CUST_00963,413,1,75.36,1,1,1,111,At Risk
CUST_00964,148,1,1629.35,3,1,4,314,Regular
CUST_00965,98,1,182.72,4,1,2,412,Regular
CUST_00966,26,1,3373.92,4,1,4,414,Regular
CUST_00967,130,1,29.38,3,1,1,311,Regular
CUST_00968,327,1,1740.39,2,1,4,214,Regular
CUST_00969,399,1,303.54,1,1,2,112,At Risk
CUST_00970,95,1,37.14,4,1,1,411,Regular
CUST_00971,56,1,55.46,4,1,1,411,Regular
CUST_00972,297,1,1018.83,2,1,4,214,Regular
CUST_00973,16,1,672.38,4,1,3,413,Regular
CUST_00974,101,1,55.11,4,1,1,411,Regular
CUST_00975,144,1,340.5,3,1,3,313,Regular
CUST_00976,39,1,578.08,4,1,3,413,Regular
CUST_00977,390,1,286.76,1,1,2,112,At Risk
CUST_00978,44,1,694.28,4,1,3,413,Regular
CUST_00979,162,1,57.7,3,1,1,311,Regular
CUST_00980,51,1,769.04,4,1,3,413,Regular
CUST_00981,430,1,160.25,1,1,2,112,At Risk
CUST_00982,274,1,460.57,2,1,3,213,Regular
CUST_00983,179,1,74.07,3,1,1,311,Regular
CUST_00984,232,1,831.3000000000001,2,1,3,213,Regular
CUST_00985,113,1,164.11999999999998,3,1,2,312,Regular
CUST_00986,262,1,691.08,2,1,3,213,Regular
CUST_00987,416,1,217.67000000000002,1,1,2,112,At Risk
CUST_00988,192,1,314.36,3,1,2,312,Regular
CUST_00989,120,1,300.52,3,1,2,312,Regular
CUST_00990,277,1,146.87,2,1,2,212,Regular
CUST_00991,445,1,203.19,1,1,2,112,At Risk
CUST_00992,17,1,74.88,4,1,1,411,Regular
